Año;Tipo territorio;Código territorio;Territorio;Edad;Nacionalidad;Sexo;Valor;Estado dato
2023;Municipios;0318;Cadalso de los Vidrios;Total;Total;Total;3218;
2023;Municipios;0323;Camarma de Esteruelas;Total;Total;Total;7782;
2023;Municipios;0339;Campo Real;Total;Total;Total;6711;
2023;Municipios;0344;Canencia;Total;Total;Total;464;
2023;Municipios;0357;Carabaña;Total;Total;Total;2286;
2023;Municipios;0360;Casarrubuelos;Total;Total;Total;4099;
2023;Municipios;0376;Cenicientos;Total;Total;Total;2088;
2023;Municipios;0382;Cercedilla;Total;Total;Total;7652;
2023;Municipios;0395;Cervera de Buitrago;Total;Total;Total;164;
2023;Municipios;0513;Chapinería;Total;Total;Total;2598;
2023;Municipios;0528;Chinchón;Total;Total;Total;5670;
2023;Municipios;0409;Ciempozuelos;Total;Total;Total;25672;
2023;Municipios;0416;Cobeña;Total;Total;Total;7702;
2023;Municipios;0468;Collado Mediano;Total;Total;Total;7463;
2023;Municipios;0474;Collado Villalba;Total;Total;Total;66260;
2023;Municipios;0437;Colmenar de Oreja;Total;Total;Total;8750;
2023;Municipios;0421;Colmenar del Arroyo;Total;Total;Total;1954;
2023;Municipios;0455;Colmenar Viejo;Total;Total;Total;55100;
2023;Municipios;0442;Colmenarejo;Total;Total;Total;9655;
2023;Municipios;0480;Corpa;Total;Total;Total;796;
2023;Municipios;0493;Coslada;Total;Total;Total;80146;
2023;Municipios;0506;Cubas de la Sagra;Total;Total;Total;6807;
2023;Municipios;0534;Daganzo de Arriba;Total;Total;Total;10601;
2023;Municipios;0549;Escorial (El);Total;Total;Total;16978;
2023;Municipios;0552;Estremera;Total;Total;Total;1449;
2023;Municipios;0565;Fresnedillas de la Oliva;Total;Total;Total;1799;
2023;Municipios;0571;Fresno de Torote;Total;Total;Total;2508;
2023;Municipios;0587;Fuenlabrada;Total;Total;Total;189287;
2023;Municipios;0590;Fuente el Saz de Jarama;Total;Total;Total;7260;
2023;Municipios;0604;Fuentidueña de Tajo;Total;Total;Total;2260;
2023;Municipios;0611;Galapagar;Total;Total;Total;35298;
2023;Municipios;0626;Garganta de los Montes;Total;Total;Total;419;
2023;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;Total;Total;Total;388;
2023;Municipios;0647;Gascones;Total;Total;Total;227;
2023;Municipios;0650;Getafe;Total;Total;Total;187525;
2023;Municipios;0663;Griñón;Total;Total;Total;10599;
2023;Municipios;0679;Guadalix de la Sierra;Total;Total;Total;6813;
2023;Municipios;0685;Guadarrama;Total;Total;Total;17044;
2023;Municipios;0698;Hiruela (La);Total;Total;Total;74;
2023;Municipios;0702;Horcajo de la Sierra-Aoslos;Total;Total;Total;234;
2023;Municipios;0719;Horcajuelo de la Sierra;Total;Total;Total;108;
2023;Municipios;0724;Hoyo de Manzanares;Total;Total;Total;8971;
2023;Municipios;0730;Humanes de Madrid;Total;Total;Total;19834;
2023;Municipios;0745;Leganés;Total;Total;Total;190974;
2023;Municipios;0758;Loeches;Total;Total;Total;9153;
2023;Municipios;0761;Lozoya;Total;Total;Total;621;
2023;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;Total;Total;Total;1473;
2023;Municipios;0783;Madarcos;Total;Total;Total;72;
2023;Municipios;0796;Madrid;Total;Total;Total;3340176;
2023;Municipios;0800;Majadahonda;Total;Total;Total;72833;
2023;Municipios;0822;Manzanares el Real;Total;Total;Total;9396;
2023;Municipios;0838;Meco;Total;Total;Total;15451;
2023;Municipios;0843;Mejorada del Campo;Total;Total;Total;24133;
2023;Municipios;0856;Miraflores de la Sierra;Total;Total;Total;6990;
2023;Municipios;0869;Molar (El);Total;Total;Total;9781;
2023;Municipios;0875;Molinos (Los);Total;Total;Total;4842;
2023;Municipios;0881;Montejo de la Sierra;Total;Total;Total;379;
2023;Municipios;0894;Moraleja de Enmedio;Total;Total;Total;5506;
2023;Municipios;0908;Moralzarzal;Total;Total;Total;14103;
2023;Municipios;0915;Morata de Tajuña;Total;Total;Total;8085;
2023;Municipios;0920;Móstoles;Total;Total;Total;210592;
2023;Municipios;0936;Navacerrada;Total;Total;Total;3293;
2023;Municipios;0941;Navalafuente;Total;Total;Total;1672;
2023;Municipios;0954;Navalagamella;Total;Total;Total;3011;
2023;Municipios;0967;Navalcarnero;Total;Total;Total;31955;
2023;Municipios;0973;Navarredonda y San Mamés;Total;Total;Total;153;
2023;Municipios;0992;Navas del Rey;Total;Total;Total;3244;
2023;Municipios;1006;Nuevo Baztán;Total;Total;Total;7126;
2023;Municipios;1013;Olmeda de las Fuentes;Total;Total;Total;405;
2023;Municipios;1028;Orusco de Tajuña;Total;Total;Total;1422;
2023;Municipios;1049;Paracuellos de Jarama;Total;Total;Total;27034;
2023;Municipios;1065;Parla;Total;Total;Total;132842;
2023;Municipios;1071;Patones;Total;Total;Total;566;
2023;Municipios;1087;Pedrezuela;Total;Total;Total;6391;
2023;Municipios;1090;Pelayos de la Presa;Total;Total;Total;2962;
2023;Municipios;1104;Perales de Tajuña;Total;Total;Total;3164;
2023;Municipios;1111;Pezuela de las Torres;Total;Total;Total;982;
2023;Municipios;1126;Pinilla del Valle;Total;Total;Total;204;
2023;Municipios;1132;Pinto;Total;Total;Total;55178;
2023;Municipios;1147;Piñuécar-Gandullas;Total;Total;Total;178;
2023;Municipios;1150;Pozuelo de Alarcón;Total;Total;Total;88504;
2023;Municipios;1163;Pozuelo del Rey;Total;Total;Total;1276;
2023;Municipios;1179;Prádena del Rincón;Total;Total;Total;150;
2023;Municipios;1185;Puebla de la Sierra;Total;Total;Total;102;
2023;Municipios;9020;Puentes Viejas;Total;Total;Total;758;
2023;Municipios;1198;Quijorna;Total;Total;Total;3856;
2023;Municipios;1202;Rascafría;Total;Total;Total;1739;
2023;Municipios;1219;Redueña;Total;Total;Total;305;
2023;Municipios;1224;Ribatejada;Total;Total;Total;919;
2023;Municipios;1230;Rivas-Vaciamadrid;Total;Total;Total;100053;
2023;Municipios;1245;Robledillo de la Jara;Total;Total;Total;134;
2023;Municipios;1258;Robledo de Chavela;Total;Total;Total;4743;
2023;Municipios;1261;Robregordo;Total;Total;Total;79;
2023;Municipios;1277;Rozas de Madrid (Las);Total;Total;Total;98621;
2023;Municipios;1283;Rozas de Puerto Real;Total;Total;Total;577;
2023;Municipios;1296;San Agustín del Guadalix;Total;Total;Total;13708;
2023;Municipios;1300;San Fernando de Henares;Total;Total;Total;38986;
2023;Municipios;1317;San Lorenzo de El Escorial;Total;Total;Total;18522;
2023;Municipios;1322;San Martín de la Vega;Total;Total;Total;20269;
2023;Municipios;1338;San Martín de Valdeiglesias;Total;Total;Total;8969;
2023;Municipios;1343;San Sebastián de los Reyes;Total;Total;Total;92417;
2023;Municipios;1356;Santa María de la Alameda;Total;Total;Total;1515;
2023;Municipios;1369;Santorcaz;Total;Total;Total;945;
2023;Municipios;1375;Santos de la Humosa (Los);Total;Total;Total;2783;
2023;Municipios;1381;Serna del Monte (La);Total;Total;Total;106;
2023;Municipios;1408;Serranillos del Valle;Total;Total;Total;4614;
2023;Municipios;1415;Sevilla la Nueva;Total;Total;Total;9563;
2023;Municipios;1436;Somosierra;Total;Total;Total;85;
2023;Municipios;1441;Soto del Real;Total;Total;Total;9403;
2023;Municipios;1454;Talamanca de Jarama;Total;Total;Total;4373;
2023;Municipios;1467;Tielmes;Total;Total;Total;2732;
2023;Municipios;1473;Titulcia;Total;Total;Total;1366;
2023;Municipios;1489;Torrejón de Ardoz;Total;Total;Total;138197;
2023;Municipios;1492;Torrejón de la Calzada;Total;Total;Total;10200;
2023;Municipios;1505;Torrejón de Velasco;Total;Total;Total;4742;
2023;Municipios;1512;Torrelaguna;Total;Total;Total;4944;
2023;Municipios;1527;Torrelodones;Total;Total;Total;25093;
2023;Municipios;1533;Torremocha de Jarama;Total;Total;Total;1144;
2023;Municipios;1548;Torres de la Alameda;Total;Total;Total;7712;
2023;Municipios;9036;Tres Cantos;Total;Total;Total;51354;
2023;Municipios;1551;Valdaracete;Total;Total;Total;643;
2023;Municipios;1564;Valdeavero;Total;Total;Total;1774;
2023;Municipios;1570;Valdelaguna;Total;Total;Total;1039;
2023;Municipios;1586;Valdemanco;Total;Total;Total;1073;
2023;Municipios;1599;Valdemaqueda;Total;Total;Total;819;
2023;Municipios;1603;Valdemorillo;Total;Total;Total;13638;
2023;Municipios;1610;Valdemoro;Total;Total;Total;81619;
2023;Municipios;1625;Valdeolmos-Alalpardo;Total;Total;Total;4535;
2023;Municipios;1631;Valdepiélagos;Total;Total;Total;629;
2023;Municipios;1646;Valdetorres de Jarama;Total;Total;Total;5001;
2023;Municipios;1659;Valdilecha;Total;Total;Total;3196;
2023;Municipios;1662;Valverde de Alcalá;Total;Total;Total;536;
2023;Municipios;1678;Velilla de San Antonio;Total;Total;Total;13380;
2023;Municipios;1684;Vellón (El);Total;Total;Total;2201;
2023;Municipios;1697;Venturada;Total;Total;Total;2565;
2023;Municipios;1718;Villa del Prado;Total;Total;Total;7253;
2023;Municipios;1701;Villaconejos;Total;Total;Total;3492;
2023;Municipios;1723;Villalbilla;Total;Total;Total;16800;
2023;Municipios;1739;Villamanrique de Tajo;Total;Total;Total;805;
2023;Municipios;1744;Villamanta;Total;Total;Total;2782;
2023;Municipios;1757;Villamantilla;Total;Total;Total;1584;
2023;Municipios;1760;Villanueva de la Cañada;Total;Total;Total;23475;
2023;Municipios;1782;Villanueva de Perales;Total;Total;Total;1714;
2023;Municipios;1776;Villanueva del Pardillo;Total;Total;Total;17672;
2023;Municipios;1795;Villar del Olmo;Total;Total;Total;2256;
2023;Municipios;1809;Villarejo de Salvanés;Total;Total;Total;7716;
2023;Municipios;1816;Villaviciosa de Odón;Total;Total;Total;28714;
2023;Municipios;1821;Villavieja del Lozoya;Total;Total;Total;317;
2023;Municipios;1837;Zarzalejo;Total;Total;Total;1803;
2023;Zonas Estadísticas;03;Este Metropolitano;Total;Total;Total;683775;
2023;Zonas Estadísticas;01;Municipio de Madrid;Total;Total;Total;3340176;
2023;Zonas Estadísticas;07;Nordeste Comunidad;Total;Total;Total;70614;
2023;Zonas Estadísticas;02;Norte Metropolitano;Total;Total;Total;360688;
2023;Zonas Estadísticas;05;Oeste Metropolitano;Total;Total;Total;523396;
2023;Zonas Estadísticas;11;Sierra Central;Total;Total;Total;186799;
2023;Zonas Estadísticas;06;Sierra Norte;Total;Total;Total;46541;
2023;Zonas Estadísticas;10;Sierra Sur;Total;Total;Total;39300;
2023;Zonas Estadísticas;08;Sudeste Comunidad;Total;Total;Total;116016;
2023;Zonas Estadísticas;09;Sudoeste Comunidad;Total;Total;Total;156963;
2023;Zonas Estadísticas;04;Sur Metropolitano;Total;Total;Total;1347635;
2024;Comunidad de Madrid;;Comunidad de Madrid;Total;Total;Total;7009268;
2024;Municipios;0014;Acebeda (La);Total;Total;Total;68;
2024;Municipios;0029;Ajalvir;Total;Total;Total;4946;
2024;Municipios;0035;Alameda del Valle;Total;Total;Total;256;
2024;Municipios;0040;Álamo (El);Total;Total;Total;10413;
2024;Municipios;0053;Alcalá de Henares;Total;Total;Total;199804;
2024;Municipios;0066;Alcobendas;Total;Total;Total;121446;
2024;Municipios;0072;Alcorcón;Total;Total;Total;174740;
2024;Municipios;0088;Aldea del Fresno;Total;Total;Total;3422;
2024;Municipios;0091;Algete;Total;Total;Total;21134;
2024;Municipios;0105;Alpedrete;Total;Total;Total;15655;
2024;Municipios;0112;Ambite;Total;Total;Total;701;
2024;Municipios;0127;Anchuelo;Total;Total;Total;1393;
2024;Municipios;0133;Aranjuez;Total;Total;Total;62508;
2024;Municipios;0148;Arganda del Rey;Total;Total;Total;59209;
2024;Municipios;0151;Arroyomolinos;Total;Total;Total;37299;
2024;Municipios;0164;Atazar (El);Total;Total;Total;107;
2024;Municipios;0170;Batres;Total;Total;Total;1957;
2024;Municipios;0186;Becerril de la Sierra;Total;Total;Total;6553;
2024;Municipios;0199;Belmonte de Tajo;Total;Total;Total;1919;
2024;Municipios;0210;Berrueco (El);Total;Total;Total;828;
2024;Municipios;0203;Berzosa del Lozoya;Total;Total;Total;234;
2024;Municipios;0225;Boadilla del Monte;Total;Total;Total;65528;
2024;Municipios;0231;Boalo (El);Total;Total;Total;8548;
2024;Municipios;0246;Braojos;Total;Total;Total;219;
2024;Municipios;0259;Brea de Tajo;Total;Total;Total;567;
2024;Municipios;0262;Brunete;Total;Total;Total;11263;
2024;Municipios;0278;Buitrago del Lozoya;Total;Total;Total;1970;
2024;Municipios;0284;Bustarviejo;Total;Total;Total;2833;
2024;Municipios;0297;Cabanillas de la Sierra;Total;Total;Total;949;
2024;Municipios;0301;Cabrera (La);Total;Total;Total;2952;
2024;Municipios;0318;Cadalso de los Vidrios;Total;Total;Total;3274;
2024;Municipios;0323;Camarma de Esteruelas;Total;Total;Total;8107;
2024;Municipios;0339;Campo Real;Total;Total;Total;6766;
2024;Municipios;0344;Canencia;Total;Total;Total;468;
2024;Municipios;0357;Carabaña;Total;Total;Total;2375;
2024;Municipios;0360;Casarrubuelos;Total;Total;Total;4225;
2024;Municipios;0376;Cenicientos;Total;Total;Total;2141;
2024;Municipios;0382;Cercedilla;Total;Total;Total;7646;
2024;Municipios;0395;Cervera de Buitrago;Total;Total;Total;161;
2024;Municipios;0513;Chapinería;Total;Total;Total;2634;
2024;Municipios;0528;Chinchón;Total;Total;Total;5820;
2024;Municipios;0409;Ciempozuelos;Total;Total;Total;26046;
2024;Municipios;0416;Cobeña;Total;Total;Total;7742;
2024;Municipios;0468;Collado Mediano;Total;Total;Total;7564;
2024;Municipios;0474;Collado Villalba;Total;Total;Total;67323;
2024;Municipios;0437;Colmenar de Oreja;Total;Total;Total;8982;
2024;Municipios;0421;Colmenar del Arroyo;Total;Total;Total;2013;
2024;Municipios;0455;Colmenar Viejo;Total;Total;Total;56878;
2024;Municipios;0442;Colmenarejo;Total;Total;Total;9741;
2024;Municipios;0480;Corpa;Total;Total;Total;795;
2024;Municipios;0493;Coslada;Total;Total;Total;80688;
2024;Municipios;0506;Cubas de la Sagra;Total;Total;Total;6984;
2024;Municipios;0534;Daganzo de Arriba;Total;Total;Total;10673;
2024;Municipios;0549;Escorial (El);Total;Total;Total;17262;
2024;Municipios;0552;Estremera;Total;Total;Total;1451;
2024;Municipios;0565;Fresnedillas de la Oliva;Total;Total;Total;1833;
2024;Municipios;0571;Fresno de Torote;Total;Total;Total;2547;
2024;Municipios;0587;Fuenlabrada;Total;Total;Total;190496;
2024;Municipios;0590;Fuente el Saz de Jarama;Total;Total;Total;7384;
2024;Municipios;0604;Fuentidueña de Tajo;Total;Total;Total;2319;
2024;Municipios;0611;Galapagar;Total;Total;Total;36112;
2024;Municipios;0626;Garganta de los Montes;Total;Total;Total;415;
2024;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;Total;Total;Total;401;
2024;Municipios;0647;Gascones;Total;Total;Total;236;
2024;Municipios;0650;Getafe;Total;Total;Total;191560;
2024;Municipios;0663;Griñón;Total;Total;Total;10714;
2024;Municipios;0679;Guadalix de la Sierra;Total;Total;Total;6912;
2024;Municipios;0685;Guadarrama;Total;Total;Total;17069;
2024;Municipios;0698;Hiruela (La);Total;Total;Total;84;
2024;Municipios;0702;Horcajo de la Sierra-Aoslos;Total;Total;Total;231;
2024;Municipios;0719;Horcajuelo de la Sierra;Total;Total;Total;111;
2024;Municipios;0724;Hoyo de Manzanares;Total;Total;Total;9186;
2024;Municipios;0730;Humanes de Madrid;Total;Total;Total;20054;
2024;Municipios;0745;Leganés;Total;Total;Total;193934;
2024;Municipios;0758;Loeches;Total;Total;Total;9253;
2024;Municipios;0761;Lozoya;Total;Total;Total;620;
2024;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;Total;Total;Total;1479;
2024;Municipios;0783;Madarcos;Total;Total;Total;70;
2024;Municipios;0796;Madrid;Total;Total;Total;3422416;
2024;Municipios;0800;Majadahonda;Total;Total;Total;73547;
2024;Municipios;0822;Manzanares el Real;Total;Total;Total;9539;
2024;Municipios;0838;Meco;Total;Total;Total;15812;
2024;Municipios;0843;Mejorada del Campo;Total;Total;Total;24632;
2024;Municipios;0856;Miraflores de la Sierra;Total;Total;Total;7209;
2024;Municipios;0869;Molar (El);Total;Total;Total;10079;
2024;Municipios;0875;Molinos (Los);Total;Total;Total;4812;
2024;Municipios;0881;Montejo de la Sierra;Total;Total;Total;374;
2024;Municipios;0894;Moraleja de Enmedio;Total;Total;Total;5630;
2024;Municipios;0908;Moralzarzal;Total;Total;Total;14504;
2024;Municipios;0915;Morata de Tajuña;Total;Total;Total;8294;
2024;Municipios;0920;Móstoles;Total;Total;Total;213268;
2024;Municipios;0936;Navacerrada;Total;Total;Total;3307;
2024;Municipios;0941;Navalafuente;Total;Total;Total;1703;
2024;Municipios;0954;Navalagamella;Total;Total;Total;3119;
2024;Municipios;0967;Navalcarnero;Total;Total;Total;32684;
2024;Municipios;0973;Navarredonda y San Mamés;Total;Total;Total;154;
2024;Municipios;0992;Navas del Rey;Total;Total;Total;3344;
2024;Municipios;1006;Nuevo Baztán;Total;Total;Total;7393;
2024;Municipios;1013;Olmeda de las Fuentes;Total;Total;Total;409;
2024;Municipios;1028;Orusco de Tajuña;Total;Total;Total;1504;
2024;Municipios;1049;Paracuellos de Jarama;Total;Total;Total;27241;
2024;Municipios;1065;Parla;Total;Total;Total;134876;
2024;Municipios;1071;Patones;Total;Total;Total;604;
2024;Municipios;1087;Pedrezuela;Total;Total;Total;6475;
2024;Municipios;1090;Pelayos de la Presa;Total;Total;Total;3106;
2024;Municipios;1104;Perales de Tajuña;Total;Total;Total;3195;
2024;Municipios;1111;Pezuela de las Torres;Total;Total;Total;990;
2024;Municipios;1126;Pinilla del Valle;Total;Total;Total;199;
2024;Municipios;1132;Pinto;Total;Total;Total;55989;
2024;Municipios;1147;Piñuécar-Gandullas;Total;Total;Total;185;
2024;Municipios;1150;Pozuelo de Alarcón;Total;Total;Total;89123;
2024;Municipios;1163;Pozuelo del Rey;Total;Total;Total;1302;
2024;Municipios;1179;Prádena del Rincón;Total;Total;Total;139;
2024;Municipios;1185;Puebla de la Sierra;Total;Total;Total;93;
2024;Municipios;9020;Puentes Viejas;Total;Total;Total;774;
2024;Municipios;1198;Quijorna;Total;Total;Total;3987;
2024;Municipios;1202;Rascafría;Total;Total;Total;1712;
2024;Municipios;1219;Redueña;Total;Total;Total;292;
2024;Municipios;1224;Ribatejada;Total;Total;Total;911;
2024;Municipios;1230;Rivas-Vaciamadrid;Total;Total;Total;101637;
2024;Municipios;1245;Robledillo de la Jara;Total;Total;Total;132;
2024;Municipios;1258;Robledo de Chavela;Total;Total;Total;4763;
2024;Municipios;1261;Robregordo;Total;Total;Total;73;
2024;Municipios;1277;Rozas de Madrid (Las);Total;Total;Total;99193;
2024;Municipios;1283;Rozas de Puerto Real;Total;Total;Total;581;
2024;Municipios;1296;San Agustín del Guadalix;Total;Total;Total;13849;
2024;Municipios;1300;San Fernando de Henares;Total;Total;Total;38969;
2024;Municipios;1317;San Lorenzo de El Escorial;Total;Total;Total;18772;
2024;Municipios;1322;San Martín de la Vega;Total;Total;Total;20664;
2024;Municipios;1338;San Martín de Valdeiglesias;Total;Total;Total;9120;
2024;Municipios;1343;San Sebastián de los Reyes;Total;Total;Total;94942;
2024;Municipios;1356;Santa María de la Alameda;Total;Total;Total;1516;
2024;Municipios;1369;Santorcaz;Total;Total;Total;998;
2024;Municipios;1375;Santos de la Humosa (Los);Total;Total;Total;2797;
2024;Municipios;1381;Serna del Monte (La);Total;Total;Total;105;
2024;Municipios;1408;Serranillos del Valle;Total;Total;Total;4632;
2024;Municipios;1415;Sevilla la Nueva;Total;Total;Total;9694;
2024;Municipios;1436;Somosierra;Total;Total;Total;98;
2024;Municipios;1441;Soto del Real;Total;Total;Total;9436;
2024;Municipios;1454;Talamanca de Jarama;Total;Total;Total;4526;
2024;Municipios;1467;Tielmes;Total;Total;Total;2807;
2024;Municipios;1473;Titulcia;Total;Total;Total;1393;
2024;Municipios;1489;Torrejón de Ardoz;Total;Total;Total;141047;
2024;Municipios;1492;Torrejón de la Calzada;Total;Total;Total;10366;
2024;Municipios;1505;Torrejón de Velasco;Total;Total;Total;4887;
2024;Municipios;1512;Torrelaguna;Total;Total;Total;4992;
2024;Municipios;1527;Torrelodones;Total;Total;Total;25250;
2024;Municipios;1533;Torremocha de Jarama;Total;Total;Total;1134;
2024;Municipios;1548;Torres de la Alameda;Total;Total;Total;7742;
2024;Municipios;9036;Tres Cantos;Total;Total;Total;52825;
2024;Municipios;1551;Valdaracete;Total;Total;Total;653;
2024;Municipios;1564;Valdeavero;Total;Total;Total;1817;
2024;Municipios;1570;Valdelaguna;Total;Total;Total;1079;
2024;Municipios;1586;Valdemanco;Total;Total;Total;1065;
2024;Municipios;1599;Valdemaqueda;Total;Total;Total;836;
2024;Municipios;1603;Valdemorillo;Total;Total;Total;14139;
2024;Municipios;1610;Valdemoro;Total;Total;Total;83582;
2024;Municipios;1625;Valdeolmos-Alalpardo;Total;Total;Total;4579;
