anio,fecha,tipo_territorio,territorio,sexo,nacionalidad,grupo_edad,poblacion,tasa_paro,tasa_paro_var_interanual_pct,tasa_paro_cambio_pp,date_paro
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,hombres,espanola,De 55-59 años,4,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,hombres,extranjera,De 60-64 años,1,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,,,De 45-49 años,7,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,hombres,extranjera,De 95-99 años,0,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,mujeres,espanola,De 10-14 años,2,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,,,De 80-84 años,3,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,mujeres,espanola,De 45-49 años,3,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,mujeres,extranjera,De 35-39 años,0,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,mujeres,espanola,De 55-59 años,4,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,hombres,extranjera,De 35-39 años,1,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,,extranjera,De 25-29 años,2,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,,extranjera,De 40-44 años,0,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,hombres,,De 35-39 años,2,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,,extranjera,De 65-69 años,0,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,hombres,extranjera,De 75-79 años,0,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Horcajuelo de la Sierra,hombres,extranjera,De 45-49 años,1,5,-101.04,487.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,,Total,4517,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,,De 20-24 años,277,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,espanola,De 75-79 años,116,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,espanola,De 45-49 años,684,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,extranjera,De 100 y más años,0,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,,De 75-79 años,132,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,espanola,De 40-44 años,508,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,extranjera,De 40-44 años,63,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,espanola,De 85-89 años,41,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,extranjera,De 60-64 años,54,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,extranjera,De 20-24 años,49,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,espanola,De 70-74 años,153,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,,De 50-54 años,362,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,,De 55-59 años,402,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,,De 25-29 años,254,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,,De 10-14 años,280,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,,De 65-69 años,240,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,espanola,De 45-49 años,347,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,espanola,De 70-74 años,310,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,espanola,De 90-94 años,55,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,,De 15-19 años,256,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,extranjera,De 35-39 años,112,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,,De 75-79 años,124,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,,De 50-54 años,753,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,espanola,De 35-39 años,199,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,espanola,De 100 y más años,1,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,,De 45-49 años,374,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,extranjera,De 45-49 años,84,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,,De 35-39 años,257,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,extranjera,Total,944,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,espanola,De 15-19 años,237,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,espanola,De 5-9 años,200,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,,De 70-74 años,167,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,espanola,De 75-79 años,123,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,extranjera,De 100 y más años,0,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,,De 70-74 años,330,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,extranjera,De 40-44 años,49,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,extranjera,De 80-84 años,9,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,espanola,De 90-94 años,22,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,espanola,De 85-89 años,105,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,espanola,De 25-29 años,475,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,espanola,De 25-29 años,258,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,espanola,De 0-4 años,136,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,espanola,De 30-34 años,410,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,extranjera,De 75-79 años,9,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,extranjera,De 75-79 años,17,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,extranjera,De 5-9 años,26,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,,De 10-14 años,272,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,espanola,De 55-59 años,368,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,extranjera,De 60-64 años,23,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,,De 45-49 años,768,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,extranjera,De 95-99 años,0,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,espanola,De 10-14 años,251,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,,De 80-84 años,158,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,espanola,De 45-49 años,337,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,extranjera,De 35-39 años,58,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,mujeres,espanola,De 55-59 años,362,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,extranjera,De 35-39 años,54,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,extranjera,De 25-29 años,75,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,extranjera,De 40-44 años,112,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,,De 35-39 años,234,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,,extranjera,De 65-69 años,32,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,extranjera,De 75-79 años,8,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Hoyo de Manzanares,hombres,extranjera,De 45-49 años,47,-24,-79.66,94.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,,Total,9881,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,,De 20-24 años,487,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,espanola,De 75-79 años,161,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,espanola,De 45-49 años,1924,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,extranjera,De 100 y más años,0,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,,De 75-79 años,187,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,espanola,De 40-44 años,1884,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,extranjera,De 40-44 años,167,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,espanola,De 85-89 años,43,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,extranjera,De 60-64 años,67,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,extranjera,De 20-24 años,172,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,espanola,De 70-74 años,260,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,,De 50-54 años,754,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,,De 55-59 años,582,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,,De 25-29 años,470,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,,De 10-14 años,856,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,,De 65-69 años,412,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,espanola,De 45-49 años,982,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,espanola,De 70-74 años,529,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,espanola,De 90-94 años,49,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,,De 15-19 años,661,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,extranjera,De 35-39 años,342,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,,De 75-79 años,163,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,,De 50-54 años,1481,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,espanola,De 35-39 años,552,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,espanola,De 100 y más años,4,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,,De 45-49 años,1055,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,extranjera,De 45-49 años,247,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,,De 35-39 años,712,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,extranjera,Total,2613,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,espanola,De 15-19 años,603,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,espanola,De 5-9 años,508,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,,De 70-74 años,280,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,espanola,De 75-79 años,181,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,extranjera,De 100 y más años,0,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,,De 70-74 años,551,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,extranjera,De 40-44 años,157,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,extranjera,De 80-84 años,6,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,espanola,De 90-94 años,18,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,espanola,De 85-89 años,129,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,espanola,De 25-29 años,770,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,espanola,De 25-29 años,399,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,espanola,De 0-4 años,342,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,espanola,De 30-34 años,929,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,extranjera,De 75-79 años,6,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,extranjera,De 75-79 años,8,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,extranjera,De 5-9 años,79,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,,De 10-14 años,849,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,espanola,De 55-59 años,525,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,extranjera,De 60-64 años,25,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,,De 45-49 años,2171,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,extranjera,De 95-99 años,0,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,espanola,De 10-14 años,757,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,,De 80-84 años,186,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,espanola,De 45-49 años,942,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,extranjera,De 35-39 años,160,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,mujeres,espanola,De 55-59 años,489,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,extranjera,De 35-39 años,182,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,extranjera,De 25-29 años,202,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,extranjera,De 40-44 años,324,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,,De 35-39 años,737,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,,extranjera,De 65-69 años,54,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,extranjera,De 75-79 años,2,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Humanes de Madrid,hombres,extranjera,De 45-49 años,134,-52,-69.59,119.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,,Total,91978,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,,De 20-24 años,4624,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,espanola,De 75-79 años,4638,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,espanola,De 45-49 años,15882,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,extranjera,De 100 y más años,1,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,,De 75-79 años,5995,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,espanola,De 40-44 años,12299,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,extranjera,De 40-44 años,1320,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,espanola,De 85-89 años,1403,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,extranjera,De 60-64 años,841,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,extranjera,De 20-24 años,1740,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,espanola,De 70-74 años,4880,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,,De 50-54 años,7488,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,,De 55-59 años,5925,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,,De 25-29 años,4790,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,,De 10-14 años,5210,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,,De 65-69 años,5311,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,espanola,De 45-49 años,7938,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,espanola,De 70-74 años,11399,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,espanola,De 90-94 años,960,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,,De 15-19 años,4773,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,extranjera,De 35-39 años,2692,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,,De 75-79 años,4680,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,,De 50-54 años,15102,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,espanola,De 35-39 años,4357,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,espanola,De 100 y más años,52,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,,De 45-49 años,9000,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,extranjera,De 45-49 años,2145,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,,De 35-39 años,5782,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,extranjera,Total,23650,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,espanola,De 15-19 años,4211,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,espanola,De 5-9 años,3779,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,,De 70-74 años,6708,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,espanola,De 75-79 años,5905,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,extranjera,De 100 y más años,0,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,,De 70-74 años,11702,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,extranjera,De 40-44 años,1344,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,extranjera,De 80-84 años,73,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,espanola,De 90-94 años,437,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,espanola,De 85-89 años,3497,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,espanola,De 25-29 años,7231,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,espanola,De 25-29 años,3700,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,espanola,De 0-4 años,2763,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,espanola,De 30-34 años,7604,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,extranjera,De 75-79 años,90,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,extranjera,De 75-79 años,132,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,extranjera,De 5-9 años,575,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,,De 10-14 años,5087,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,espanola,De 55-59 años,5400,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,extranjera,De 60-64 años,387,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,,De 45-49 años,18027,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,extranjera,De 95-99 años,0,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,espanola,De 10-14 años,4500,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,,De 80-84 años,5999,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,espanola,De 45-49 años,7944,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,extranjera,De 35-39 años,1425,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,mujeres,espanola,De 55-59 años,5808,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,extranjera,De 35-39 años,1267,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,extranjera,De 25-29 años,2479,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,extranjera,De 40-44 años,2664,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,,De 35-39 años,5604,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,,extranjera,De 65-69 años,519,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,extranjera,De 75-79 años,42,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Leganés,hombres,extranjera,De 45-49 años,1089,-61,-58.78,87.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,hombres,,Total,4601,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,mujeres,,De 20-24 años,228,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,hombres,espanola,De 75-79 años,65,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,,espanola,De 45-49 años,972,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,,extranjera,De 100 y más años,0,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,mujeres,,De 75-79 años,72,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,,espanola,De 40-44 años,729,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,hombres,extranjera,De 40-44 años,58,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,hombres,espanola,De 85-89 años,21,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,,extranjera,De 60-64 años,27,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,,extranjera,De 20-24 años,45,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,hombres,espanola,De 70-74 años,93,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,hombres,,De 50-54 años,433,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,hombres,,De 55-59 años,326,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,mujeres,,De 25-29 años,239,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,hombres,,De 10-14 años,336,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,mujeres,,De 65-69 años,128,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,hombres,espanola,De 45-49 años,506,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,,espanola,De 70-74 años,186,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,mujeres,espanola,De 90-94 años,24,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,mujeres,,De 15-19 años,347,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,,extranjera,De 35-39 años,131,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,hombres,,De 75-79 años,70,-54,-45.45,45.0,2023-01-01
2023,2023-01-01,Municipios,Loeches,,,De 50-54 años,834,-54,-45.45,45.0,2023-01-01
