year,date,territory,unemp_rate,unemp_rate_yoy,unemp_rate_pp
2011,2011-01-01,municipios,182,9000.0,180.0
2011,2011-01-01,municipios,2,-98.9010989010989,-180.0
2011,2011-01-01,municipios,197,9750.0,195.0
2011,2011-01-01,municipios,78,-60.40609137055837,-119.0
2011,2011-01-01,municipios,-217,-378.2051282051282,-295.0
2011,2011-01-01,municipios,0,-100.0,217.0
2011,2011-01-01,municipios,1,inf,1.0
2011,2011-01-01,municipios,8,700.0,7.0
2011,2011-01-01,municipios,34,325.0,26.0
2011,2011-01-01,municipios,3,-91.17647058823529,-31.0
2011,2011-01-01,municipios,-479,-16066.666666666666,-482.0
2011,2011-01-01,municipios,-29,-93.94572025052193,450.0
2011,2011-01-01,municipios,39,-234.48275862068968,68.0
2011,2011-01-01,municipios,-14,-135.8974358974359,-53.0
2011,2011-01-01,municipios,-1,-92.85714285714286,13.0
2011,2011-01-01,municipios,-3,200.0,-2.0
2011,2011-01-01,municipios,-115,3733.3333333333335,-112.0
2011,2011-01-01,municipios,-98,-14.782608695652177,17.0
2011,2011-01-01,municipios,-255,160.20408163265304,-157.0
2011,2011-01-01,municipios,0,-100.0,255.0
2011,2011-01-01,municipios,-8,-inf,-8.0
2011,2011-01-01,municipios,-13,62.5,-5.0
2011,2011-01-01,municipios,31,-338.46153846153845,44.0
2011,2011-01-01,municipios,-1,-103.2258064516129,-32.0
2011,2011-01-01,municipios,94,-9500.0,95.0
2011,2011-01-01,municipios,-21,-122.34042553191489,-115.0
2011,2011-01-01,municipios,0,-100.0,21.0
2011,2011-01-01,municipios,-185,-inf,-185.0
2011,2011-01-01,municipios,46,-124.86486486486487,231.0
2011,2011-01-01,municipios,-33,-171.73913043478262,-79.0
2011,2011-01-01,municipios,-2,-93.93939393939394,31.0
2011,2011-01-01,municipios,14,-800.0,16.0
2011,2011-01-01,municipios,1,-92.85714285714286,-13.0
2011,2011-01-01,municipios,-169,-17000.0,-170.0
2011,2011-01-01,municipios,53,-131.36094674556213,222.0
2011,2011-01-01,municipios,1,-98.11320754716981,-52.0
2011,2011-01-01,municipios,119,11800.0,118.0
2011,2011-01-01,municipios,-73,-161.34453781512605,-192.0
2011,2011-01-01,municipios,7,-109.58904109589041,80.0
2011,2011-01-01,municipios,55,685.7142857142857,48.0
2011,2011-01-01,municipios,-62,-212.7272727272727,-117.0
2011,2011-01-01,municipios,-27,-56.4516129032258,35.0
2011,2011-01-01,municipios,-28,3.703703703703698,-1.0
2011,2011-01-01,municipios,-4,-85.71428571428572,24.0
2011,2011-01-01,municipios,27,-775.0,31.0
2011,2011-01-01,municipios,32,18.518518518518512,5.0
2011,2011-01-01,municipios,78,143.75,46.0
2011,2011-01-01,municipios,123,57.692307692307686,45.0
2011,2011-01-01,municipios,275,123.57723577235772,152.0
