year,date,territory_type,territory,sex,nationality,age_group,age_min,age_max,population
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 35-39 años,,,3090
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 40-44 años,,,4934
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 45-49 años,,,5533
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 5-9 años,,,3580
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 50-54 años,,,3815
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 55-59 años,,,3053
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 60-64 años,,,2408
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 65-69 años,,,2435
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 70-74 años,,,2346
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 75-79 años,,,1470
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 80-84 años,,,641
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 85-89 años,,,313
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 90-94 años,,,102
2023,2023-01-01,Municipios,Parla,hombres,espanola,De 95-99 años,,,25
2023,2023-01-01,Municipios,Parla,hombres,espanola,Total,,,50620
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 0-4 años,,,910
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 10-14 años,,,852
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 100 y más años,,,0
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 15-19 años,,,721
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 20-24 años,,,1075
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 25-29 años,,,1350
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 30-34 años,,,1542
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 35-39 años,,,1724
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 40-44 años,,,1862
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 45-49 años,,,1629
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 5-9 años,,,953
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 50-54 años,,,1186
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 55-59 años,,,659
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 60-64 años,,,453
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 65-69 años,,,259
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 70-74 años,,,118
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 75-79 años,,,47
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 80-84 años,,,27
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 85-89 años,,,11
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 90-94 años,,,5
2023,2023-01-01,Municipios,Parla,hombres,extranjera,De 95-99 años,,,0
2023,2023-01-01,Municipios,Parla,hombres,extranjera,Total,,,15383
2023,2023-01-01,Municipios,Parla,hombres,,De 0-4 años,,,3192
2023,2023-01-01,Municipios,Parla,hombres,,De 10-14 años,,,5071
2023,2023-01-01,Municipios,Parla,hombres,,De 100 y más años,,,4
2023,2023-01-01,Municipios,Parla,hombres,,De 15-19 años,,,3969
2023,2023-01-01,Municipios,Parla,hombres,,De 20-24 años,,,3630
2023,2023-01-01,Municipios,Parla,hombres,,De 25-29 años,,,3558
2023,2023-01-01,Municipios,Parla,hombres,,De 30-34 años,,,3901
2023,2023-01-01,Municipios,Parla,hombres,,De 35-39 años,,,4814
2023,2023-01-01,Municipios,Parla,hombres,,De 40-44 años,,,6796
2023,2023-01-01,Municipios,Parla,hombres,,De 45-49 años,,,7162
2023,2023-01-01,Municipios,Parla,hombres,,De 5-9 años,,,4533
2023,2023-01-01,Municipios,Parla,hombres,,De 50-54 años,,,5001
2023,2023-01-01,Municipios,Parla,hombres,,De 55-59 años,,,3712
2023,2023-01-01,Municipios,Parla,hombres,,De 60-64 años,,,2861
2023,2023-01-01,Municipios,Parla,hombres,,De 65-69 años,,,2694
2023,2023-01-01,Municipios,Parla,hombres,,De 70-74 años,,,2464
2023,2023-01-01,Municipios,Parla,hombres,,De 75-79 años,,,1517
2023,2023-01-01,Municipios,Parla,hombres,,De 80-84 años,,,668
2023,2023-01-01,Municipios,Parla,hombres,,De 85-89 años,,,324
2023,2023-01-01,Municipios,Parla,hombres,,De 90-94 años,,,107
2023,2023-01-01,Municipios,Parla,hombres,,De 95-99 años,,,25
2023,2023-01-01,Municipios,Parla,hombres,,Total,,,66003
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 0-4 años,,,2159
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 10-14 años,,,3919
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 100 y más años,,,12
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 15-19 años,,,3183
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 20-24 años,,,2496
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 25-29 años,,,2232
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 30-34 años,,,2517
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 35-39 años,,,3216
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 40-44 años,,,5333
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 45-49 años,,,5151
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 5-9 años,,,3284
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 50-54 años,,,3757
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 55-59 años,,,3004
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 60-64 años,,,2775
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 65-69 años,,,3112
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 70-74 años,,,2603
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 75-79 años,,,1722
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 80-84 años,,,894
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 85-89 años,,,572
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 90-94 años,,,280
2023,2023-01-01,Municipios,Parla,mujeres,espanola,De 95-99 años,,,69
2023,2023-01-01,Municipios,Parla,mujeres,espanola,Total,,,52290
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 0-4 años,,,845
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 10-14 años,,,820
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 100 y más años,,,1
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 15-19 años,,,691
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 20-24 años,,,895
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 25-29 años,,,1251
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 30-34 años,,,1592
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 35-39 años,,,1740
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 40-44 años,,,1695
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 45-49 años,,,1297
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 5-9 años,,,865
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 50-54 años,,,1030
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 55-59 años,,,705
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 60-64 años,,,478
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 65-69 años,,,302
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 70-74 años,,,167
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 75-79 años,,,98
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 80-84 años,,,51
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 85-89 años,,,21
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 90-94 años,,,3
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,De 95-99 años,,,2
2023,2023-01-01,Municipios,Parla,mujeres,extranjera,Total,,,14549
2023,2023-01-01,Municipios,Parla,mujeres,,De 0-4 años,,,3004
2023,2023-01-01,Municipios,Parla,mujeres,,De 10-14 años,,,4739
2023,2023-01-01,Municipios,Parla,mujeres,,De 100 y más años,,,13
2023,2023-01-01,Municipios,Parla,mujeres,,De 15-19 años,,,3874
2023,2023-01-01,Municipios,Parla,mujeres,,De 20-24 años,,,3391
2023,2023-01-01,Municipios,Parla,mujeres,,De 25-29 años,,,3483
2023,2023-01-01,Municipios,Parla,mujeres,,De 30-34 años,,,4109
2023,2023-01-01,Municipios,Parla,mujeres,,De 35-39 años,,,4956
2023,2023-01-01,Municipios,Parla,mujeres,,De 40-44 años,,,7028
2023,2023-01-01,Municipios,Parla,mujeres,,De 45-49 años,,,6448
2023,2023-01-01,Municipios,Parla,mujeres,,De 5-9 años,,,4149
2023,2023-01-01,Municipios,Parla,mujeres,,De 50-54 años,,,4787
2023,2023-01-01,Municipios,Parla,mujeres,,De 55-59 años,,,3709
2023,2023-01-01,Municipios,Parla,mujeres,,De 60-64 años,,,3253
2023,2023-01-01,Municipios,Parla,mujeres,,De 65-69 años,,,3414
2023,2023-01-01,Municipios,Parla,mujeres,,De 70-74 años,,,2770
2023,2023-01-01,Municipios,Parla,mujeres,,De 75-79 años,,,1820
2023,2023-01-01,Municipios,Parla,mujeres,,De 80-84 años,,,945
2023,2023-01-01,Municipios,Parla,mujeres,,De 85-89 años,,,593
2023,2023-01-01,Municipios,Parla,mujeres,,De 90-94 años,,,283
2023,2023-01-01,Municipios,Parla,mujeres,,De 95-99 años,,,71
2023,2023-01-01,Municipios,Parla,mujeres,,Total,,,66839
2023,2023-01-01,Municipios,Parla,total,espanola,De 0-4 años,,,4441
2023,2023-01-01,Municipios,Parla,total,espanola,De 10-14 años,,,8138
2023,2023-01-01,Municipios,Parla,total,espanola,De 100 y más años,,,16
2023,2023-01-01,Municipios,Parla,total,espanola,De 15-19 años,,,6431
2023,2023-01-01,Municipios,Parla,total,espanola,De 20-24 años,,,5051
2023,2023-01-01,Municipios,Parla,total,espanola,De 25-29 años,,,4440
2023,2023-01-01,Municipios,Parla,total,espanola,De 30-34 años,,,4876
2023,2023-01-01,Municipios,Parla,total,espanola,De 35-39 años,,,6306
2023,2023-01-01,Municipios,Parla,total,espanola,De 40-44 años,,,10267
2023,2023-01-01,Municipios,Parla,total,espanola,De 45-49 años,,,10684
2023,2023-01-01,Municipios,Parla,total,espanola,De 5-9 años,,,6864
2023,2023-01-01,Municipios,Parla,total,espanola,De 50-54 años,,,7572
2023,2023-01-01,Municipios,Parla,total,espanola,De 55-59 años,,,6057
2023,2023-01-01,Municipios,Parla,total,espanola,De 60-64 años,,,5183
2023,2023-01-01,Municipios,Parla,total,espanola,De 65-69 años,,,5547
2023,2023-01-01,Municipios,Parla,total,espanola,De 70-74 años,,,4949
2023,2023-01-01,Municipios,Parla,total,espanola,De 75-79 años,,,3192
2023,2023-01-01,Municipios,Parla,total,espanola,De 80-84 años,,,1535
2023,2023-01-01,Municipios,Parla,total,espanola,De 85-89 años,,,885
2023,2023-01-01,Municipios,Parla,total,espanola,De 90-94 años,,,382
2023,2023-01-01,Municipios,Parla,total,espanola,De 95-99 años,,,94
2023,2023-01-01,Municipios,Parla,total,espanola,Total,,,102910
2023,2023-01-01,Municipios,Parla,total,extranjera,De 0-4 años,,,1755
2023,2023-01-01,Municipios,Parla,total,extranjera,De 10-14 años,,,1672
2023,2023-01-01,Municipios,Parla,total,extranjera,De 100 y más años,,,1
2023,2023-01-01,Municipios,Parla,total,extranjera,De 15-19 años,,,1412
2023,2023-01-01,Municipios,Parla,total,extranjera,De 20-24 años,,,1970
2023,2023-01-01,Municipios,Parla,total,extranjera,De 25-29 años,,,2601
2023,2023-01-01,Municipios,Parla,total,extranjera,De 30-34 años,,,3134
2023,2023-01-01,Municipios,Parla,total,extranjera,De 35-39 años,,,3464
2023,2023-01-01,Municipios,Parla,total,extranjera,De 40-44 años,,,3557
2023,2023-01-01,Municipios,Parla,total,extranjera,De 45-49 años,,,2926
2023,2023-01-01,Municipios,Parla,total,extranjera,De 5-9 años,,,1818
2023,2023-01-01,Municipios,Parla,total,extranjera,De 50-54 años,,,2216
2023,2023-01-01,Municipios,Parla,total,extranjera,De 55-59 años,,,1364
2023,2023-01-01,Municipios,Parla,total,extranjera,De 60-64 años,,,931
2023,2023-01-01,Municipios,Parla,total,extranjera,De 65-69 años,,,561
2023,2023-01-01,Municipios,Parla,total,extranjera,De 70-74 años,,,285
2023,2023-01-01,Municipios,Parla,total,extranjera,De 75-79 años,,,145
2023,2023-01-01,Municipios,Parla,total,extranjera,De 80-84 años,,,78
2023,2023-01-01,Municipios,Parla,total,extranjera,De 85-89 años,,,32
2023,2023-01-01,Municipios,Parla,total,extranjera,De 90-94 años,,,8
2023,2023-01-01,Municipios,Parla,total,extranjera,De 95-99 años,,,2
2023,2023-01-01,Municipios,Parla,total,extranjera,Total,,,29932
2023,2023-01-01,Municipios,Parla,total,,De 0-4 años,,,6196
2023,2023-01-01,Municipios,Parla,total,,De 10-14 años,,,9810
2023,2023-01-01,Municipios,Parla,total,,De 100 y más años,,,17
2023,2023-01-01,Municipios,Parla,total,,De 15-19 años,,,7843
2023,2023-01-01,Municipios,Parla,total,,De 20-24 años,,,7021
2023,2023-01-01,Municipios,Parla,total,,De 25-29 años,,,7041
2023,2023-01-01,Municipios,Parla,total,,De 30-34 años,,,8010
2023,2023-01-01,Municipios,Parla,total,,De 35-39 años,,,9770
2023,2023-01-01,Municipios,Parla,total,,De 40-44 años,,,13824
2023,2023-01-01,Municipios,Parla,total,,De 45-49 años,,,13610
2023,2023-01-01,Municipios,Parla,total,,De 5-9 años,,,8682
2023,2023-01-01,Municipios,Parla,total,,De 50-54 años,,,9788
2023,2023-01-01,Municipios,Parla,total,,De 55-59 años,,,7421
2023,2023-01-01,Municipios,Parla,total,,De 60-64 años,,,6114
2023,2023-01-01,Municipios,Parla,total,,De 65-69 años,,,6108
2023,2023-01-01,Municipios,Parla,total,,De 70-74 años,,,5234
2023,2023-01-01,Municipios,Parla,total,,De 75-79 años,,,3337
2023,2023-01-01,Municipios,Parla,total,,De 80-84 años,,,1613
2023,2023-01-01,Municipios,Parla,total,,De 85-89 años,,,917
2023,2023-01-01,Municipios,Parla,total,,De 90-94 años,,,390
2023,2023-01-01,Municipios,Parla,total,,De 95-99 años,,,96
2023,2023-01-01,Municipios,Parla,total,,Total,,,132842
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 0-4 años,,,8
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 10-14 años,,,7
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 100 y más años,,,0
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 15-19 años,,,10
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 20-24 años,,,8
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 25-29 años,,,7
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 30-34 años,,,13
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 35-39 años,,,20
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 40-44 años,,,17
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 45-49 años,,,21
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 5-9 años,,,10
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 50-54 años,,,18
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 55-59 años,,,22
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 60-64 años,,,17
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 65-69 años,,,15
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 70-74 años,,,25
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 75-79 años,,,11
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 80-84 años,,,5
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 85-89 años,,,9
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 90-94 años,,,5
2023,2023-01-01,Municipios,Patones,hombres,espanola,De 95-99 años,,,2
2023,2023-01-01,Municipios,Patones,hombres,espanola,Total,,,250
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 0-4 años,,,1
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 10-14 años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 100 y más años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 15-19 años,,,1
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 20-24 años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 25-29 años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 30-34 años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 35-39 años,,,1
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 40-44 años,,,2
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 45-49 años,,,1
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 5-9 años,,,1
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 50-54 años,,,3
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 55-59 años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 60-64 años,,,1
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 65-69 años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 70-74 años,,,1
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 75-79 años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 80-84 años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 85-89 años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 90-94 años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,De 95-99 años,,,0
2023,2023-01-01,Municipios,Patones,hombres,extranjera,Total,,,12
2023,2023-01-01,Municipios,Patones,hombres,,De 0-4 años,,,9
2023,2023-01-01,Municipios,Patones,hombres,,De 10-14 años,,,7
2023,2023-01-01,Municipios,Patones,hombres,,De 100 y más años,,,0
2023,2023-01-01,Municipios,Patones,hombres,,De 15-19 años,,,11
2023,2023-01-01,Municipios,Patones,hombres,,De 20-24 años,,,8
2023,2023-01-01,Municipios,Patones,hombres,,De 25-29 años,,,7
2023,2023-01-01,Municipios,Patones,hombres,,De 30-34 años,,,13
2023,2023-01-01,Municipios,Patones,hombres,,De 35-39 años,,,21
2023,2023-01-01,Municipios,Patones,hombres,,De 40-44 años,,,19
2023,2023-01-01,Municipios,Patones,hombres,,De 45-49 años,,,22
2023,2023-01-01,Municipios,Patones,hombres,,De 5-9 años,,,11
2023,2023-01-01,Municipios,Patones,hombres,,De 50-54 años,,,21
2023,2023-01-01,Municipios,Patones,hombres,,De 55-59 años,,,22
2023,2023-01-01,Municipios,Patones,hombres,,De 60-64 años,,,18
2023,2023-01-01,Municipios,Patones,hombres,,De 65-69 años,,,15
2023,2023-01-01,Municipios,Patones,hombres,,De 70-74 años,,,26
2023,2023-01-01,Municipios,Patones,hombres,,De 75-79 años,,,11
2023,2023-01-01,Municipios,Patones,hombres,,De 80-84 años,,,5
2023,2023-01-01,Municipios,Patones,hombres,,De 85-89 años,,,9
2023,2023-01-01,Municipios,Patones,hombres,,De 90-94 años,,,5
2023,2023-01-01,Municipios,Patones,hombres,,De 95-99 años,,,2
2023,2023-01-01,Municipios,Patones,hombres,,Total,,,262
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 0-4 años,,,14
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 10-14 años,,,14
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 100 y más años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 15-19 años,,,11
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 20-24 años,,,9
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 25-29 años,,,7
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 30-34 años,,,8
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 35-39 años,,,16
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 40-44 años,,,19
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 45-49 años,,,14
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 5-9 años,,,15
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 50-54 años,,,18
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 55-59 años,,,10
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 60-64 años,,,18
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 65-69 años,,,20
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 70-74 años,,,15
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 75-79 años,,,9
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 80-84 años,,,15
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 85-89 años,,,26
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 90-94 años,,,16
2023,2023-01-01,Municipios,Patones,mujeres,espanola,De 95-99 años,,,8
2023,2023-01-01,Municipios,Patones,mujeres,espanola,Total,,,282
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 0-4 años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 10-14 años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 100 y más años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 15-19 años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 20-24 años,,,1
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 25-29 años,,,2
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 30-34 años,,,2
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 35-39 años,,,5
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 40-44 años,,,2
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 45-49 años,,,3
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 5-9 años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 50-54 años,,,3
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 55-59 años,,,1
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 60-64 años,,,1
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 65-69 años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 70-74 años,,,2
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 75-79 años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 80-84 años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 85-89 años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 90-94 años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,De 95-99 años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,extranjera,Total,,,22
2023,2023-01-01,Municipios,Patones,mujeres,,De 0-4 años,,,14
2023,2023-01-01,Municipios,Patones,mujeres,,De 10-14 años,,,14
2023,2023-01-01,Municipios,Patones,mujeres,,De 100 y más años,,,0
2023,2023-01-01,Municipios,Patones,mujeres,,De 15-19 años,,,11
2023,2023-01-01,Municipios,Patones,mujeres,,De 20-24 años,,,10
2023,2023-01-01,Municipios,Patones,mujeres,,De 25-29 años,,,9
2023,2023-01-01,Municipios,Patones,mujeres,,De 30-34 años,,,10
2023,2023-01-01,Municipios,Patones,mujeres,,De 35-39 años,,,21
2023,2023-01-01,Municipios,Patones,mujeres,,De 40-44 años,,,21
2023,2023-01-01,Municipios,Patones,mujeres,,De 45-49 años,,,17
2023,2023-01-01,Municipios,Patones,mujeres,,De 5-9 años,,,15
2023,2023-01-01,Municipios,Patones,mujeres,,De 50-54 años,,,21
2023,2023-01-01,Municipios,Patones,mujeres,,De 55-59 años,,,11
2023,2023-01-01,Municipios,Patones,mujeres,,De 60-64 años,,,19
2023,2023-01-01,Municipios,Patones,mujeres,,De 65-69 años,,,20
2023,2023-01-01,Municipios,Patones,mujeres,,De 70-74 años,,,17
2023,2023-01-01,Municipios,Patones,mujeres,,De 75-79 años,,,9
2023,2023-01-01,Municipios,Patones,mujeres,,De 80-84 años,,,15
2023,2023-01-01,Municipios,Patones,mujeres,,De 85-89 años,,,26
2023,2023-01-01,Municipios,Patones,mujeres,,De 90-94 años,,,16
2023,2023-01-01,Municipios,Patones,mujeres,,De 95-99 años,,,8
2023,2023-01-01,Municipios,Patones,mujeres,,Total,,,304
2023,2023-01-01,Municipios,Patones,total,espanola,De 0-4 años,,,22
2023,2023-01-01,Municipios,Patones,total,espanola,De 10-14 años,,,21
2023,2023-01-01,Municipios,Patones,total,espanola,De 100 y más años,,,0
2023,2023-01-01,Municipios,Patones,total,espanola,De 15-19 años,,,21
2023,2023-01-01,Municipios,Patones,total,espanola,De 20-24 años,,,17
2023,2023-01-01,Municipios,Patones,total,espanola,De 25-29 años,,,14
2023,2023-01-01,Municipios,Patones,total,espanola,De 30-34 años,,,21
2023,2023-01-01,Municipios,Patones,total,espanola,De 35-39 años,,,36
2023,2023-01-01,Municipios,Patones,total,espanola,De 40-44 años,,,36
2023,2023-01-01,Municipios,Patones,total,espanola,De 45-49 años,,,35
2023,2023-01-01,Municipios,Patones,total,espanola,De 5-9 años,,,25
2023,2023-01-01,Municipios,Patones,total,espanola,De 50-54 años,,,36
2023,2023-01-01,Municipios,Patones,total,espanola,De 55-59 años,,,32
2023,2023-01-01,Municipios,Patones,total,espanola,De 60-64 años,,,35
2023,2023-01-01,Municipios,Patones,total,espanola,De 65-69 años,,,35
2023,2023-01-01,Municipios,Patones,total,espanola,De 70-74 años,,,40
2023,2023-01-01,Municipios,Patones,total,espanola,De 75-79 años,,,20
2023,2023-01-01,Municipios,Patones,total,espanola,De 80-84 años,,,20
2023,2023-01-01,Municipios,Patones,total,espanola,De 85-89 años,,,35
2023,2023-01-01,Municipios,Patones,total,espanola,De 90-94 años,,,21
2023,2023-01-01,Municipios,Patones,total,espanola,De 95-99 años,,,10
2023,2023-01-01,Municipios,Patones,total,espanola,Total,,,532
2023,2023-01-01,Municipios,Patones,total,extranjera,De 0-4 años,,,1
2023,2023-01-01,Municipios,Patones,total,extranjera,De 10-14 años,,,0
2023,2023-01-01,Municipios,Patones,total,extranjera,De 100 y más años,,,0
2023,2023-01-01,Municipios,Patones,total,extranjera,De 15-19 años,,,1
2023,2023-01-01,Municipios,Patones,total,extranjera,De 20-24 años,,,1
2023,2023-01-01,Municipios,Patones,total,extranjera,De 25-29 años,,,2
2023,2023-01-01,Municipios,Patones,total,extranjera,De 30-34 años,,,2
2023,2023-01-01,Municipios,Patones,total,extranjera,De 35-39 años,,,6
2023,2023-01-01,Municipios,Patones,total,extranjera,De 40-44 años,,,4
2023,2023-01-01,Municipios,Patones,total,extranjera,De 45-49 años,,,4
2023,2023-01-01,Municipios,Patones,total,extranjera,De 5-9 años,,,1
2023,2023-01-01,Municipios,Patones,total,extranjera,De 50-54 años,,,6
2023,2023-01-01,Municipios,Patones,total,extranjera,De 55-59 años,,,1
2023,2023-01-01,Municipios,Patones,total,extranjera,De 60-64 años,,,2
2023,2023-01-01,Municipios,Patones,total,extranjera,De 65-69 años,,,0
2023,2023-01-01,Municipios,Patones,total,extranjera,De 70-74 años,,,3
2023,2023-01-01,Municipios,Patones,total,extranjera,De 75-79 años,,,0
2023,2023-01-01,Municipios,Patones,total,extranjera,De 80-84 años,,,0
2023,2023-01-01,Municipios,Patones,total,extranjera,De 85-89 años,,,0
